year,utility_id,utility_name,state,county_name
2009,7368,City of Goldthwaite,TX,Mills
2009,7370,City of Gonzales,TX,Gonzales
2009,7374,City of Goodland,KS,Sherman
2009,7411,City of Gothenburg,NE,Dawson
2009,7419,City of Goldsmith,TX,Ector
2009,7424,Gowrie Municipal Utilities,IA,Webster
2009,7441,Goltry Public Works Authority,OK,Alfalfa
2009,7442,Grafton Electric,IA,Worth
2009,7443,City of Graettinger,IA,Palo Alto
2009,7444,Grafton City of,ND,Walsh
2009,7445,Grafton Village of,OH,Lorain
2009,7450,Grady Electric Membership Corp,GA,Brooks
2009,7450,Grady Electric Membership Corp,GA,Colquitt
2009,7450,Grady Electric Membership Corp,GA,Decatur
2009,7450,Grady Electric Membership Corp,GA,Grady
2009,7450,Grady Electric Membership Corp,GA,Mitchell
2009,7450,Grady Electric Membership Corp,GA,Thomas
2009,7456,Graham County Electric Coop Inc,AZ,Graham
2009,7460,Goodhue County Coop Elec Assn,MN,Dakota
2009,7460,Goodhue County Coop Elec Assn,MN,Dodge
2009,7460,Goodhue County Coop Elec Assn,MN,Goodhue
2009,7460,Goodhue County Coop Elec Assn,MN,Olmsted
2009,7460,Goodhue County Coop Elec Assn,MN,Rice
2009,7460,Goodhue County Coop Elec Assn,MN,Wabasha
2009,7478,Town of Granada,CO,Prowers
2009,7480,City of Granbury,TX,Hood
2009,7483,City of Grand Haven,MI,Ottawa
2009,7484,"Grand Electric Coop, Inc",MT,Carter
2009,7484,"Grand Electric Coop, Inc",SD,Butte
2009,7484,"Grand Electric Coop, Inc",SD,Corson
2009,7484,"Grand Electric Coop, Inc",SD,Harding
2009,7484,"Grand Electric Coop, Inc",SD,Meade
2009,7484,"Grand Electric Coop, Inc",SD,Perkins
2009,7484,"Grand Electric Coop, Inc",SD,Ziebach
2009,7485,City of Grant,NE,Perkins
2009,7486,Grand Junction City of,IA,Greene
2009,7487,City of Grand Marais,MN,Cook
2009,7489,Grand Rapids Public Util Comm,MN,Itasca
2009,7490,Grand River Dam Authority,OK,Craig
2009,7490,Grand River Dam Authority,OK,Mayes
2009,7490,Grand River Dam Authority,OK,Muskogee
2009,7490,Grand River Dam Authority,OK,Nowata
2009,7490,Grand River Dam Authority,OK,Washington
2009,7494,Granite Falls City of,MN,Chippewa
2009,7494,Granite Falls City of,MN,Yellow Medic
2009,7496,Granite Falls Town of,NC,Caldwell
2009,7501,City of Granite,OK,Greer
2009,7515,City of Grantville,GA,Coweta
2009,7515,City of Grantville,GA,Meriwether
2009,7548,PUD No 1 of Grays Harbor Cnty,WA,Grays Harbor
2009,7548,PUD No 1 of Grays Harbor Cnty,WA,Jefferson
2009,7548,PUD No 1 of Grays Harbor Cnty,WA,Lewis
2009,7548,PUD No 1 of Grays Harbor Cnty,WA,Pacific
2009,7548,PUD No 1 of Grays Harbor Cnty,WA,Thurston
2009,7558,Grayson Rural Electric Coop Corp,KY,Carter
2009,7558,Grayson Rural Electric Coop Corp,KY,Elliott
2009,7558,Grayson Rural Electric Coop Corp,KY,Greenup
2009,7558,Grayson Rural Electric Coop Corp,KY,Lawrence
2009,7558,Grayson Rural Electric Coop Corp,KY,Lewis
2009,7558,Grayson Rural Electric Coop Corp,KY,Rowan
2009,7559,"Grayson-Collin Elec Coop, Inc",TX,Collin
2009,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooke
2009,7559,"Grayson-Collin Elec Coop, Inc",TX,Fannin
2009,7559,"Grayson-Collin Elec Coop, Inc",TX,Grayson
2009,7561,"Greenbelt Electric Coop, Inc",TX,Armstrong
2009,7561,"Greenbelt Electric Coop, Inc",TX,Childress
2009,7561,"Greenbelt Electric Coop, Inc",TX,Collingsworth
2009,7561,"Greenbelt Electric Coop, Inc",TX,Donley
2009,7561,"Greenbelt Electric Coop, Inc",TX,Gray
2009,7561,"Greenbelt Electric Coop, Inc",TX,Hemphill
2009,7561,"Greenbelt Electric Coop, Inc",TX,Randall
2009,7561,"Greenbelt Electric Coop, Inc",TX,Roberts
2009,7561,"Greenbelt Electric Coop, Inc",TX,Wheeler
2009,7563,"Grand Valley Rrl Pwr Line, Inc",CO,Delta
2009,7563,"Grand Valley Rrl Pwr Line, Inc",CO,Garfield
2009,7563,"Grand Valley Rrl Pwr Line, Inc",CO,Mesa
2009,7593,City of Green Cove Springs,FL,Clay
2009,7600,Village of Green Island,NY,Albany
2009,7601,Green Mountain Power Corp,VT,Addison
2009,7601,Green Mountain Power Corp,VT,Bennington
2009,7601,Green Mountain Power Corp,VT,Caledonia
2009,7601,Green Mountain Power Corp,VT,Chittenden
2009,7601,Green Mountain Power Corp,VT,Orange
2009,7601,Green Mountain Power Corp,VT,Washington
2009,7601,Green Mountain Power Corp,VT,Windham
2009,7601,Green Mountain Power Corp,VT,Windsor
2009,7624,Village of Greene,NY,Chenango
2009,7625,Greeneville City of,TN,Greene
2009,7626,City of Greenfield,IA,Adair
2009,7627,City of Greenfield,IN,Hancock
2009,7630,Village of Greenport,NY,Suffolk
2009,7631,City of Greensburg,KS,Kiowa
2009,7633,Village of Greenup,IL,Cumberland
2009,7634,"Greenville, City of",TX,Hunt
2009,7639,Greenville Utilities Comm,NC,Pitt
2009,7643,Village of Greenwich,OH,Huron
2009,7646,Greenwood Commissioners-Pub Wk,SC,Greenwood
2009,7650,Village of Greenwood,NE,Cass
2009,7651,Greenwood Utilities Comm,MS,Carroll
2009,7651,Greenwood Utilities Comm,MS,Leflore
2009,7654,Greer Commission of Public Wks,SC,Greenville
2009,7654,Greer Commission of Public Wks,SC,Spartanburg
2009,7665,Village of Gresham,WI,SHAWANO
2009,7677,City of Gridley,CA,Butte
2009,7679,City of Griffin,GA,Lamar
2009,7679,City of Griffin,GA,Pike
2009,7679,City of Griffin,GA,Spalding
2009,7712,City of Groton,SD,Brown
2009,7713,Village of Groton,NY,Tompkins
2009,7715,Town of Groton,MA,Middlesex
2009,7716,Groton Dept of Utilities,CT,New London
2009,7719,Borough of Grove City,PA,Mercer
2009,7720,"Grundy Electric Coop, Inc",IA,Decatur
2009,7720,"Grundy Electric Coop, Inc",IA,Ringgold
2009,7720,"Grundy Electric Coop, Inc",IA,Wayne
2009,7720,"Grundy Electric Coop, Inc",MO,Daviess
2009,7720,"Grundy Electric Coop, Inc",MO,Gentry
2009,7720,"Grundy Electric Coop, Inc",MO,Grundy
2009,7720,"Grundy Electric Coop, Inc",MO,Harrison
2009,7720,"Grundy Electric Coop, Inc",MO,Linn
2009,7720,"Grundy Electric Coop, Inc",MO,Livingston
2009,7720,"Grundy Electric Coop, Inc",MO,Mercer
2009,7720,"Grundy Electric Coop, Inc",MO,Putnam
2009,7720,"Grundy Electric Coop, Inc",MO,Sullivan
2009,7723,Groveland Town of,MA,Essex
2009,7732,City of Grove City,MN,Meeker
2009,7743,Grundy Center Mun Light & Power,IA,Grundy
2009,7750,Guthrie County Rural E C A,IA,Adair
2009,7750,Guthrie County Rural E C A,IA,Audubon
2009,7750,Guthrie County Rural E C A,IA,Cass
2009,7750,Guthrie County Rural E C A,IA,Dallas
2009,7750,Guthrie County Rural E C A,IA,Greene
2009,7750,Guthrie County Rural E C A,IA,Guthrie
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Bexar
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Caldwell
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Comal
2009,7752,Guadalupe Valley Elec Coop Inc,TX,De Witt
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Fayette
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Goliad
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Gonzales
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Guadalupe
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Jackson
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Karnes
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Lavaca
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Victoria
2009,7752,Guadalupe Valley Elec Coop Inc,TX,Wilson
2009,7759,Town of Guernsey,WY,Platte
2009,7760,Town of Gueydan,LA,Vermilion
2009,7785,"Gulf Coast Electric Coop, Inc",FL,Bay
2009,7785,"Gulf Coast Electric Coop, Inc",FL,Calhoun
2009,7785,"Gulf Coast Electric Coop, Inc",FL,Gulf
2009,7785,"Gulf Coast Electric Coop, Inc",FL,Jackson
2009,7785,"Gulf Coast Electric Coop, Inc",FL,Walton
2009,7785,"Gulf Coast Electric Coop, Inc",FL,Washington
2009,7787,Gunnison County Elec Assn.,CO,Gunnison
2009,7787,Gunnison County Elec Assn.,CO,Hinsdale
2009,7787,Gunnison County Elec Assn.,CO,Saguache
2009,7801,Gulf Power Co,FL,Bay
2009,7801,Gulf Power Co,FL,Calhoun
2009,7801,Gulf Power Co,FL,Escambia
2009,7801,Gulf Power Co,FL,Holmes
2009,7801,Gulf Power Co,FL,Jackson
2009,7801,Gulf Power Co,FL,Okaloosa
2009,7801,Gulf Power Co,FL,Santa Rosa
2009,7801,Gulf Power Co,FL,Walton
2009,7801,Gulf Power Co,FL,Washington
2009,7822,Gustavus Electric Inc,AK,Notin
2009,7822,Gustavus Electric Inc,AK,Skagway Yaku
2009,7826,City of Gunnison,CO,Gunnison
2009,7827,Guntersville Electric Board,AL,Marshall
2009,7833,Gwitchyaa Zhee Utility Co,AK,Yukon Koyuku
2009,7837,City of Guttenberg,IA,Clayton
2009,7864,Grundy County Rural Elec Coop,IA,Black Hawk
2009,7864,Grundy County Rural Elec Coop,IA,Butler
2009,7864,Grundy County Rural Elec Coop,IA,Grundy
2009,7864,Grundy County Rural Elec Coop,IA,Hardin
2009,7864,Grundy County Rural Elec Coop,IA,Marshall
2009,7864,Grundy County Rural Elec Coop,IA,Tama
2009,7870,H-D Electric Coop Inc,MN,Lac Qui Parle
2009,7870,H-D Electric Coop Inc,MN,Lincoln
2009,7870,H-D Electric Coop Inc,MN,Yellow Medicine
2009,7870,H-D Electric Coop Inc,SD,Brookings
2009,7870,H-D Electric Coop Inc,SD,Codington
2009,7870,H-D Electric Coop Inc,SD,Deuel
2009,7870,H-D Electric Coop Inc,SD,Grant
2009,7870,H-D Electric Coop Inc,SD,Hamlin
2009,7887,Habersham Electric Membership Corp,GA,Habersham
2009,7887,Habersham Electric Membership Corp,GA,Hall
2009,7887,Habersham Electric Membership Corp,GA,Lumpkin
2009,7887,Habersham Electric Membership Corp,GA,Rabun
2009,7887,Habersham Electric Membership Corp,GA,Stephens
2009,7887,Habersham Electric Membership Corp,GA,White
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Coshocton
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Guernsey
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Harrison
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Licking
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Morgan
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Muskingum
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Noble
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Perry
2009,7891,Guernsey-Muskingum El Coop Inc,OH,Tuscarawas
2009,7907,Hagerstown City of,IN,Wayne
2009,7908,Hagerstown Light Department,MD,Washington
2009,7958,City of Hallettsville,TX,Lavaca
2009,7969,City of Halstad,MN,Norman
2009,7973,Village of Hamersville,OH,Brown
2009,7977,City of Hamilton,OH,Butler
2009,7978,Halifax Electric Member Corp,NC,Halifax
2009,7978,Halifax Electric Member Corp,NC,Martin
2009,7978,Halifax Electric Member Corp,NC,Nash
2009,7978,Halifax Electric Member Corp,NC,Warren
2009,7979,Hamilton County Elec Coop Assn,TX,Comanche
2009,7979,Hamilton County Elec Coop Assn,TX,Coryell
2009,7979,Hamilton County Elec Coop Assn,TX,Hamilton
2009,7979,Hamilton County Elec Coop Assn,TX,Lampasas
2009,7979,Hamilton County Elec Coop Assn,TX,Llano
2009,7979,Hamilton County Elec Coop Assn,TX,Mills
2009,7979,Hamilton County Elec Coop Assn,TX,San Saba
2009,7995,Village of Hamilton,NY,Madison
2009,7996,Town of Hamilton,NC,Martin
2009,8000,Hancock County Rural E M C,IN,Hamilton
2009,8000,Hancock County Rural E M C,IN,Hancock
2009,8000,Hancock County Rural E M C,IN,Madison
2009,8000,Hancock County Rural E M C,IN,Rush
2009,8022,City of Hampton,GA,Henry
2009,8034,Hancock-Wood Electric Coop Inc,OH,Allen
2009,8034,Hancock-Wood Electric Coop Inc,OH,Erie
2009,8034,Hancock-Wood Electric Coop Inc,OH,Hancock
2009,8034,Hancock-Wood Electric Coop Inc,OH,Hardin
2009,8034,Hancock-Wood Electric Coop Inc,OH,Henry
2009,8034,Hancock-Wood Electric Coop Inc,OH,Ottawa
2009,8034,Hancock-Wood Electric Coop Inc,OH,Putnam
2009,8034,Hancock-Wood Electric Coop Inc,OH,Sandusky
2009,8034,Hancock-Wood Electric Coop Inc,OH,Seneca
2009,8034,Hancock-Wood Electric Coop Inc,OH,Wood
2009,8034,Hancock-Wood Electric Coop Inc,OH,Wyandot
2009,8055,City of Hannibal,MO,Marion
2009,8055,City of Hannibal,MO,Ralls
2009,8063,Village of Hampton,NE,Hamilton
2009,8083,Harbor Springs City of,MI,Emmet
2009,8104,Town of Hardwick,VT,Caledonia
2009,8104,Town of Hardwick,VT,Lamoille
2009,8104,Town of Hardwick,VT,Orleans
2009,8104,Town of Hardwick,VT,Washington
2009,8122,Harlan City of,IA,Shelby
2009,8131,City of Harmony,MN,Fillmore
2009,8147,City of Harriman,TN,Morgan
2009,8147,City of Harriman,TN,Roane
2009,8179,Harrison County Rural E M C,IN,Clark
2009,8179,Harrison County Rural E M C,IN,Crawford
2009,8179,Harrison County Rural E M C,IN,Floyd
2009,8179,Harrison County Rural E M C,IN,Harrison
2009,8179,Harrison County Rural E M C,IN,Washington
2009,8183,Harmon Electric Assn Inc,OK,Harmon
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Barbour
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Doddridge
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Harrison
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Lewis
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Marion
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Taylor
2009,8192,"Harrison Rural Elec Assn, Inc",WV,Upshur
2009,8198,Harrisonburg City of,VA,Rockingham
2009,8199,Harrisonville City of,MO,Cass
2009,8205,City of Hart Hydro,MI,Oceana
2009,8209,Hartford City of,AL,Geneva
2009,8210,Hart Electric Member Corp,GA,Banks
2009,8210,Hart Electric Member Corp,GA,Elbert
2009,8210,Hart Electric Member Corp,GA,Franklin
2009,8210,Hart Electric Member Corp,GA,Hart
2009,8210,Hart Electric Member Corp,GA,Madison
2009,8210,Hart Electric Member Corp,GA,Stephens
2009,8212,Hartford Electric,WI,Dodge
2009,8212,Hartford Electric,WI,Washington
2009,8214,City of Hartley,IA,OBrien
2009,8226,City of Hartselle,AL,Morgan
2009,8240,Village of Haskins,OH,Wood
2009,8245,Hastings City of,NE,Adams
2009,8245,Hastings City of,NE,Clay
2009,8254,Borough of Hatfield,PA,Montgomery
2009,8276,Havana Power & Light Company,FL,Gadsden
2009,8279,City of Haven,KS,Reno
2009,8283,Harrison County Rrl Elec Coop,IA,Crawford
2009,8283,Harrison County Rrl Elec Coop,IA,Harrison
2009,8283,Harrison County Rrl Elec Coop,IA,Monona
2009,8283,Harrison County Rrl Elec Coop,IA,Pottawattami
2009,8283,Harrison County Rrl Elec Coop,IA,Shelby
2009,8287,Hawaii Electric Light Co Inc,HI,Hawaii
2009,8288,City of Hawarden,IA,Sioux
2009,8298,Hawkeye Tri-County El Coop Inc,IA,Allamakee
2009,8298,Hawkeye Tri-County El Coop Inc,IA,Chickasaw
2009,8298,Hawkeye Tri-County El Coop Inc,IA,Fayette
2009,8298,Hawkeye Tri-County El Coop Inc,IA,Howard
2009,8298,Hawkeye Tri-County El Coop Inc,IA,Mitchell
2009,8298,Hawkeye Tri-County El Coop Inc,IA,Winneshiek
2009,8307,Hawley Public Utilities Comm,MN,Clay
2009,8311,Town of Haxtun,CO,Phillips
2009,8319,Heartland Power Coop,IA,Cerro Gordo
2009,8319,Heartland Power Coop,IA,Chickasaw
2009,8319,Heartland Power Coop,IA,Floyd
2009,8319,Heartland Power Coop,IA,Hancock
2009,8319,Heartland Power Coop,IA,Howard
2009,8319,Heartland Power Coop,IA,Kossuth
2009,8319,Heartland Power Coop,IA,Mitchell
2009,8319,Heartland Power Coop,IA,Winnebago
2009,8319,Heartland Power Coop,IA,Worth
2009,8319,Heartland Power Coop,MN,Faribault
2009,8319,Heartland Power Coop,MN,Freeborn
2009,8319,Heartland Power Coop,MN,Mower
2009,8333,Haywood Electric Member Corp,GA,Rabun
2009,8333,Haywood Electric Member Corp,NC,Buncombe
2009,8333,Haywood Electric Member Corp,NC,Haywood
2009,8333,Haywood Electric Member Corp,NC,Jackson
2009,8333,Haywood Electric Member Corp,NC,Macon
2009,8333,Haywood Electric Member Corp,NC,Madison
2009,8333,Haywood Electric Member Corp,NC,Transylvania
2009,8333,Haywood Electric Member Corp,SC,Oconee
2009,8336,Village of Hazel Green,WI,Grant
2009,8336,Village of Hazel Green,WI,Lafayette
2009,8348,Healdsburg City of,CA,Sonoma
2009,8359,City of Hearne,TX,Robertson
2009,8366,Heber Light & Power Company,UT,Wasatch
2009,8375,City of Hebron,NE,Thayer
2009,8379,City of Hecla,SD,Brown
2009,8428,City of Helper,UT,Carbon
2009,8430,Village of Hemingford,NE,Box Butte
2009,8432,Hemphill City of,TX,Sabine
2009,8435,City of Hempstead,TX,Waller
2009,8447,Hendricks County Rural E M C,IN,Hendricks
2009,8447,Hendricks County Rural E M C,IN,Montgomery
2009,8447,Hendricks County Rural E M C,IN,Morgan
2009,8447,Hendricks County Rural E M C,IN,Putnam
2009,8449,Henderson City Utility Comm,KY,Henderson
2009,8459,City of Henning,MN,Otter Tail
2009,8466,Henry County Rural E M C,IN,Delaware
2009,8466,Henry County Rural E M C,IN,Fayette
2009,8466,Henry County Rural E M C,IN,Hancock
2009,8466,Henry County Rural E M C,IN,Henry
2009,8466,Henry County Rural E M C,IN,Madison
2009,8466,Henry County Rural E M C,IN,Randolph
2009,8466,Henry County Rural E M C,IN,Rush
2009,8466,Henry County Rural E M C,IN,Wayne
2009,8490,City of Herington,KS,Dickinson
2009,8490,City of Herington,KS,Morris
2009,8493,City of Hermann,MO,Gasconade
2009,8497,City of Herndon,KS,Rawlins
2009,8515,City of Hermiston,OR,Umatilla
2009,8517,Hertford City of,NC,Perquimans
2009,8532,Heyburn City of,ID,Minidoka
2009,8543,Hibbing Public Utilities Comm,MN,Saint Louis
2009,8548,City of Hickman,KY,Fulton
2009,8566,High Plains Power Inc,WY,Big Horn
2009,8566,High Plains Power Inc,WY,Carbon
2009,8566,High Plains Power Inc,WY,Fremont
2009,8566,High Plains Power Inc,WY,Hot Springs
2009,8566,High Plains Power Inc,WY,Johnson
2009,8566,High Plains Power Inc,WY,Natrona
2009,8566,High Plains Power Inc,WY,Park
2009,8566,High Plains Power Inc,WY,Washakie
2009,8567,City of Higginsville,MO,Lafayette
2009,8570,Highline Electric Assn,CO,Logan
2009,8570,Highline Electric Assn,CO,Morgan
2009,8570,Highline Electric Assn,CO,Phillips
2009,8570,Highline Electric Assn,CO,Sedgwick
2009,8570,Highline Electric Assn,CO,Washington
2009,8570,Highline Electric Assn,CO,Weld
2009,8570,Highline Electric Assn,CO,Yuma
2009,8570,Highline Electric Assn,NE,Chase
2009,8570,Highline Electric Assn,NE,Deuel
2009,8570,Highline Electric Assn,NE,Dundy
2009,8570,Highline Electric Assn,NE,Perkins
2009,8571,Town of High Point,NC,Davidson
2009,8571,Town of High Point,NC,Forsyth
2009,8571,Town of High Point,NC,Gilford
2009,8571,Town of High Point,NC,Randolph
2009,8573,City of Highland,IL,Bond
2009,8573,City of Highland,IL,Clinton
2009,8573,City of Highland,IL,Madison
2009,8573,City of Highland,IL,Saint Clair
2009,8574,"Jackson Electric Coop, Inc",WI,Clark
2009,8574,"Jackson Electric Coop, Inc",WI,Eau Claire
2009,8574,"Jackson Electric Coop, Inc",WI,Jackson
2009,8574,"Jackson Electric Coop, Inc",WI,La Crosse
2009,8574,"Jackson Electric Coop, Inc",WI,Monroe
2009,8574,"Jackson Electric Coop, Inc",WI,Trempealeau
2009,8579,City of Highlands,NC,Jackson
2009,8579,City of Highlands,NC,Macon
2009,8599,City of Hill City,KS,Graham
2009,8610,City of Hinton,IA,Plymouth
2009,8620,"HILCO Electric Cooperative, Inc.",TX,Dallas
2009,8620,"HILCO Electric Cooperative, Inc.",TX,Ellis
2009,8620,"HILCO Electric Cooperative, Inc.",TX,Hill
2009,8620,"HILCO Electric Cooperative, Inc.",TX,Johnson
2009,8620,"HILCO Electric Cooperative, Inc.",TX,McLennan
2009,8628,City of Hillsboro,ND,Traill
2009,8629,City of Hillsboro,KS,Marion
2009,8631,Hillsdale Board of Public Wks,MI,Hillsdale
2009,8632,"Hill County Electric Coop, Inc",MT,Blaine
2009,8632,"Hill County Electric Coop, Inc",MT,Chouteau
2009,8632,"Hill County Electric Coop, Inc",MT,Fergus
2009,8632,"Hill County Electric Coop, Inc",MT,Hill
2009,8632,"Hill County Electric Coop, Inc",MT,Liberty
2009,8677,Town of Hobgood,NC,Halifax
2009,8698,Hogansville City of,GA,Troup
2009,8699,Inland Power & Light Company,ID,Benewah
2009,8699,Inland Power & Light Company,ID,Bonner
2009,8699,Inland Power & Light Company,ID,Kootenai
2009,8699,Inland Power & Light Company,WA,Adams
2009,8699,Inland Power & Light Company,WA,Asotin
2009,8699,Inland Power & Light Company,WA,Columbia
2009,8699,Inland Power & Light Company,WA,Franklin
2009,8699,Inland Power & Light Company,WA,Garfield
2009,8699,Inland Power & Light Company,WA,Lincoln
2009,8699,Inland Power & Light Company,WA,Spokane
2009,8699,Inland Power & Light Company,WA,Stevens
2009,8699,Inland Power & Light Company,WA,Walla Walla
2009,8699,Inland Power & Light Company,WA,Whitman
2009,8700,Hohokam Irr & Drain Dist,AZ,Pinal
2009,8703,City of Hoisington,KS,Barton
2009,8714,Town of Holden,UT,Millard
2009,8715,Town of Holden,MA,Worcester
2009,8717,City of Holdrege,NE,Phelps
2009,8723,City of Holland,MI,Allegan
2009,8723,City of Holland,MI,Ottawa
2009,8733,Village of Holley,NY,Orleans
2009,8748,City of Holly Springs,MS,Benton
2009,8748,City of Holly Springs,MS,Marshall
2009,8751,Town of Holly,CO,Prowers
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Ashland
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Coshocton
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Holmes
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Knox
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Stark
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Tuscarawas
2009,8761,Holmes-Wayne Electric Coop Inc,OH,Wayne
2009,8764,"Holston Electric Coop, Inc",TN,Hamblen
2009,8764,"Holston Electric Coop, Inc",TN,Hawkins
2009,8770,City of Holton,KS,Jackson
2009,8773,"Holy Cross Electric Assn, Inc",CO,Eagle
2009,8773,"Holy Cross Electric Assn, Inc",CO,Garfield
2009,8773,"Holy Cross Electric Assn, Inc",CO,Gunnison
2009,8773,"Holy Cross Electric Assn, Inc",CO,Mesa
2009,8773,"Holy Cross Electric Assn, Inc",CO,Pitkin
2009,8774,Holyoke City of,MA,Hampden
2009,8777,City of Holyoke,CO,Phillips
2009,8780,"Fox Islands Electric Coop, Inc",ME,Knox
2009,8781,City of Holyrood,KS,Ellsworth
2009,8786,Horry Electric Coop Inc,SC,Horry
2009,8795,City of Homestead,FL,Miami-Dade
2009,8796,City of Hingham,MA,Plymouth
2009,8797,Hull Municipal Light Plant,MA,Plymouth
2009,8799,Hominy City of,OK,Osage
2009,8801,City of Hondo,TX,Medina
2009,8824,M J M Electric Cooperative Inc,IL,Bond
2009,8824,M J M Electric Cooperative Inc,IL,Fayette
2009,8824,M J M Electric Cooperative Inc,IL,Greene
2009,8824,M J M Electric Cooperative Inc,IL,Jersey
2009,8824,M J M Electric Cooperative Inc,IL,Macoupin
2009,8824,M J M Electric Cooperative Inc,IL,Madison
2009,8824,M J M Electric Cooperative Inc,IL,Montgomery
2009,8825,Town of Hookerton,NC,Greene
2009,8826,Hooversville Boro Elec Lgt Co,PA,Somerset
2009,8830,Hood River Electric Coop,OR,Hood River
2009,8840,City of Hope,AR,Hempstead
2009,8846,City of Hopkinsville,KY,Christian
2009,8847,City of Hopkinton,IA,Delaware
2009,8871,City of Horton,KS,Atchison
2009,8871,City of Horton,KS,Brown
2009,8883,Houlton Water Company,ME,Aroostook
2009,8884,Terrebonne Parish Consol Gov't,LA,Terrebonne
2009,8896,City of Houston,MO,Texas
2009,8898,Houston County Elec Coop Inc,TX,Anderson
2009,8898,Houston County Elec Coop Inc,TX,Angelina
2009,8898,Houston County Elec Coop Inc,TX,Cherokee
2009,8898,Houston County Elec Coop Inc,TX,Freestone
2009,8898,Houston County Elec Coop Inc,TX,Houston
2009,8898,Houston County Elec Coop Inc,TX,Leon
2009,8898,Houston County Elec Coop Inc,TX,Madison
2009,8898,Houston County Elec Coop Inc,TX,Trinity
2009,8898,Houston County Elec Coop Inc,TX,Walker
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Austin
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Brazoria
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Chambers
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Colorado
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Fort Bend
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Galveston
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Harris
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Liberty
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Matagorda
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Montgomery
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Waller
2009,8901,"CenterPoint Energy Houston Electric, LLC",TX,Wharton
2009,8911,Howard Electric Coop,MO,Boone
2009,8911,Howard Electric Coop,MO,Chariton
2009,8911,Howard Electric Coop,MO,Howard
2009,8911,Howard Electric Coop,MO,Randolph
2009,8919,City of Howard,SD,Miner
2009,8924,Howard Greeley Rural P P D,NE,Greeley
2009,8924,Howard Greeley Rural P P D,NE,Howard
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Douglas
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Howell
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Oregon
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Ozark
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Shannon
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Taney
2009,8934,"Howell-Oregon Elec Coop, Inc",MO,Texas
2009,8949,City of Hubbard,OH,Trumbull
2009,8966,Hudson Municipal Electric Utility,IA,Black Hawk
2009,8972,City of Hudson,OH,Summit
2009,8973,Town of Hudson,MA,Middlesex
2009,9000,Hughes Power & Light Co,AK,Yukon Koyuku
2009,9011,City of Hugoton,KS,Stevens
2009,9022,City of Hubbell,NE,Thayer
2009,9023,City of Humboldt,TN,Gibson
2009,9025,City of Hunnewell,MO,Shelby
2009,9026,Humboldt County R E C,IA,Hancock
2009,9026,Humboldt County R E C,IA,Humboldt
2009,9026,Humboldt County R E C,IA,Kossuth
2009,9026,Humboldt County R E C,IA,Pocahontas
2009,9026,Humboldt County R E C,IA,Webster
2009,9026,Humboldt County R E C,IA,Wright
